method,direction,donor_id,marker,value
Citrus,negative,a_009,CD25,-0.08685499979213951
Citrus,negative,a_010,CD3,3.686339291808784
Citrus,negative,a_010,CD27,-0.03179709621600113
Citrus,negative,a_010,CD19,-0.06549515373308211
Citrus,negative,a_010,CD4,1.0548089064551909
Citrus,negative,a_010,CD8,-0.02304405163744674
Citrus,negative,a_010,CD57,-0.0808334142170031
Citrus,negative,a_010,2DL1-S1,-0.0811007880336743
Citrus,negative,a_010,TRAIL,-0.0942137599275872
Citrus,negative,a_010,2DL2-L3-S2,-0.08035685608211761
Citrus,negative,a_010,CD16,-0.04497737612805494
Citrus,negative,a_010,CD10,-0.0857535455735241
Citrus,negative,a_010,3DL1-S1,-0.09580232625608044
Citrus,negative,a_010,CD117,-0.09065062899136163
Citrus,negative,a_010,2DS4,-0.08172737240580152
Citrus,negative,a_010,ILT2-CD85j,0.4668062643665328
Citrus,negative,a_010,NKp46,-0.07861041658127127
Citrus,negative,a_010,NKG2D,-0.07433704977086242
Citrus,negative,a_010,NKG2C,-0.08201975998031866
Citrus,negative,a_010,2B4,0.698725622600068
Citrus,negative,a_010,CD33,0.36911457034612943
Citrus,negative,a_010,CD11b,-0.04884947913913932
Citrus,negative,a_010,NKp30,-0.0649487820312204
Citrus,negative,a_010,CD122,-0.07476886498945871
Citrus,negative,a_010,3DL1,-0.09147134156020523
Citrus,negative,a_010,NKp44,-0.09447749218593253
Citrus,negative,a_010,CD127,-0.02005733472045558
Citrus,negative,a_010,2DL1,-0.09742730133337066
Citrus,negative,a_010,CD94,-0.07500446494731812
Citrus,negative,a_010,CD34,0.1993630031534339
Citrus,negative,a_010,CCR7,-0.009588210892105679
Citrus,negative,a_010,2DL3,-0.07578128882217391
Citrus,negative,a_010,NKG2A,-0.02370235709242389
Citrus,negative,a_010,HLA-DR,2.2729063241203686
Citrus,negative,a_010,2DL4,0.16360150576117682
Citrus,negative,a_010,CD56,-0.016581599512866693
Citrus,negative,a_010,2DL5,-0.0800281508778091
Citrus,negative,a_010,CD25,-0.08232330837290718
Citrus,negative,a_011,CD3,2.4390055648543107
Citrus,negative,a_011,CD27,-0.048908000583321454
Citrus,negative,a_011,CD19,-0.04814419632413292
Citrus,negative,a_011,CD4,0.38475122005231976
Citrus,negative,a_011,CD8,1.2005447221533658
Citrus,negative,a_011,CD57,-0.07672073892148047
Citrus,negative,a_011,2DL1-S1,-0.07825663716082867
Citrus,negative,a_011,TRAIL,-0.09400547660933327
Citrus,negative,a_011,2DL2-L3-S2,-0.06453800167255022
Citrus,negative,a_011,CD16,1.7643820367680874
Citrus,negative,a_011,CD10,-0.04793331706466346
Citrus,negative,a_011,3DL1-S1,-0.08362720462904129
Citrus,negative,a_011,CD117,-0.08445241783067271
Citrus,negative,a_011,2DS4,-0.06587678928703854
Citrus,negative,a_011,ILT2-CD85j,1.710336936253477
Citrus,negative,a_011,NKp46,-0.053219441043340796
Citrus,negative,a_011,NKG2D,-0.06694134619847218
Citrus,negative,a_011,NKG2C,-0.08056624851628191
Citrus,negative,a_011,2B4,1.1859917097371628
Citrus,negative,a_011,CD33,3.7668791999792637
Citrus,negative,a_011,CD11b,0.2545234560089701
Citrus,negative,a_011,NKp30,-0.051952764337098147
Citrus,negative,a_011,CD122,-0.061993186370831566
Citrus,negative,a_011,3DL1,-0.08418663838354562
Citrus,negative,a_011,NKp44,-0.08707220577569148
Citrus,negative,a_011,CD127,-0.011725726987524802
Citrus,negative,a_011,2DL1,-0.08284952057303671
Citrus,negative,a_011,CD94,-0.05861367757076065
Citrus,negative,a_011,CD34,0.6161694859318425
Citrus,negative,a_011,CCR7,-0.05999776595722929
Citrus,negative,a_011,2DL3,-0.08302083087361445
Citrus,negative,a_011,NKG2A,-0.007451516722351231
Citrus,negative,a_011,HLA-DR,3.9458602465008075
Citrus,negative,a_011,2DL4,0.8314811187065934
Citrus,negative,a_011,CD56,0.21524988449783952
Citrus,negative,a_011,2DL5,-0.03410442029827626
Citrus,negative,a_011,CD25,-0.08595496386838859
Citrus,negative,a_012,CD3,2.4729291403660976
Citrus,negative,a_012,CD27,-0.05856962788475487
Citrus,negative,a_012,CD19,-0.06246712666540603
Citrus,negative,a_012,CD4,0.8669853921133601
Citrus,negative,a_012,CD8,1.4873681080510806
Citrus,negative,a_012,CD57,-0.04901927421236136
Citrus,negative,a_012,2DL1-S1,-0.07796667537794857
Citrus,negative,a_012,TRAIL,-0.09543251425507687
Citrus,negative,a_012,2DL2-L3-S2,-0.047500510945083854
Citrus,negative,a_012,CD16,2.2428361177726406
Citrus,negative,a_012,CD10,-0.032373849752580584
Citrus,negative,a_012,3DL1-S1,-0.07675639666600931
Citrus,negative,a_012,CD117,-0.0795578720676796
Citrus,negative,a_012,2DS4,-0.017664041428205175
Citrus,negative,a_012,ILT2-CD85j,2.885727096431799
Citrus,negative,a_012,NKp46,-0.04225663514658842
Citrus,negative,a_012,NKG2D,-0.07393756914159438
Citrus,negative,a_012,NKG2C,-0.07413745953546061
Citrus,negative,a_012,2B4,2.0713397521125585
Citrus,negative,a_012,CD33,4.237720230136435
Citrus,negative,a_012,CD11b,0.7470697832261688
Citrus,negative,a_012,NKp30,-0.04565968198979309
Citrus,negative,a_012,CD122,-0.07106924794030683
Citrus,negative,a_012,3DL1,-0.08546938529711337
Citrus,negative,a_012,NKp44,-0.09550228516839587
Citrus,negative,a_012,CD127,-0.014078485809205704
Citrus,negative,a_012,2DL1,-0.09733189191435165
Citrus,negative,a_012,CD94,-0.0442979522189441
Citrus,negative,a_012,CD34,1.9413274527112574
Citrus,negative,a_012,CCR7,-0.06617639438085762
Citrus,negative,a_012,2DL3,-0.038394783328692186
Citrus,negative,a_012,NKG2A,-0.011414569847077652
Citrus,negative,a_012,HLA-DR,4.479212324672511
Citrus,negative,a_012,2DL4,1.4337125884357804
Citrus,negative,a_012,CD56,0.2762629648213625
Citrus,negative,a_012,2DL5,-0.028928706187606002
Citrus,negative,a_012,CD25,-0.0747103952826859
Citrus,negative,a_1a,CD3,5.022911316576038
Citrus,negative,a_1a,CD27,1.7388218018022388
Citrus,negative,a_1a,CD19,-0.041237062454282505
Citrus,negative,a_1a,CD4,2.4253647627292256
Citrus,negative,a_1a,CD8,1.9411546064703267
Citrus,negative,a_1a,CD57,-0.07912102245233146
Citrus,negative,a_1a,2DL1-S1,-0.08332296428188322
Citrus,negative,a_1a,TRAIL,-0.09565950684341451
Citrus,negative,a_1a,2DL2-L3-S2,-0.08705052633342739
Citrus,negative,a_1a,CD16,-0.025220655846218087
Citrus,negative,a_1a,CD10,-0.07547181286451098
Citrus,negative,a_1a,3DL1-S1,-0.09224838691704285
Citrus,negative,a_1a,CD117,-0.09315231472048059
Citrus,negative,a_1a,2DS4,-0.07894103640346552
Citrus,negative,a_1a,ILT2-CD85j,0.30541750066644996
Citrus,negative,a_1a,NKp46,-0.05964060444933203
Citrus,negative,a_1a,NKG2D,-0.07393203508162528
Citrus,negative,a_1a,NKG2C,-0.07001606266588253
Citrus,negative,a_1a,2B4,1.0779029668475888
Citrus,negative,a_1a,CD33,3.088945475818244
Citrus,negative,a_1a,CD11b,0.049091160309697984
Citrus,negative,a_1a,NKp30,-0.08817792766771894
Citrus,negative,a_1a,CD122,-0.07465946812083468
Citrus,negative,a_1a,3DL1,-0.08365433112949176
Citrus,negative,a_1a,NKp44,-0.0859600650502317
Citrus,negative,a_1a,CD127,1.9021000466042046
Citrus,negative,a_1a,2DL1,-0.07720747059550101
Citrus,negative,a_1a,CD94,-0.07747827263855861
Citrus,negative,a_1a,CD34,-0.03156641983023566
Citrus,negative,a_1a,CCR7,1.960762427491347
Citrus,negative,a_1a,2DL3,-0.05560234514676909
Citrus,negative,a_1a,NKG2A,-3.930917008698916e-05
Citrus,negative,a_1a,HLA-DR,3.0591130736416674
Citrus,negative,a_1a,2DL4,0.28528751894387955
Citrus,negative,a_1a,CD56,-0.011457762508616747
Citrus,negative,a_1a,2DL5,-0.07118910756974155
Citrus,negative,a_1a,CD25,-0.07437834885272944
Citrus,negative,a_2a,CD3,3.843154932456781
Citrus,negative,a_2a,CD27,0.8340798007241974
Citrus,negative,a_2a,CD19,-0.04686166132636031
Citrus,negative,a_2a,CD4,1.4725104007209298
Citrus,negative,a_2a,CD8,1.4094774911438666
Citrus,negative,a_2a,CD57,-0.07825152681647579
Citrus,negative,a_2a,2DL1-S1,-0.09109750419557867
Citrus,negative,a_2a,TRAIL,-0.09629722780743602
Citrus,negative,a_2a,2DL2-L3-S2,-0.09144692241087486
Citrus,negative,a_2a,CD16,-0.06853593708703423
Citrus,negative,a_2a,CD10,-0.08504081874941999
Citrus,negative,a_2a,3DL1-S1,-0.09057607185313486
Citrus,negative,a_2a,CD117,-0.0907983468049601
Citrus,negative,a_2a,2DS4,-0.0566961418621637
Citrus,negative,a_2a,ILT2-CD85j,1.9901523278618793
Citrus,negative,a_2a,NKp46,-0.05613229130404613
Citrus,negative,a_2a,NKG2D,-0.06550252888331821
Citrus,negative,a_2a,NKG2C,-0.06227761290223521
Citrus,negative,a_2a,2B4,2.006517466496392
Citrus,negative,a_2a,CD33,3.1138746499155645
Citrus,negative,a_2a,CD11b,0.22621631879535795
Citrus,negative,a_2a,NKp30,-0.06513513502540764
Citrus,negative,a_2a,CD122,-0.08012141907284596
Citrus,negative,a_2a,3DL1,-0.08728859417918719
Citrus,negative,a_2a,NKp44,-0.09099908196590267
Citrus,negative,a_2a,CD127,0.028769580325185347
Citrus,negative,a_2a,2DL1,-0.08467963437574667
Citrus,negative,a_2a,CD94,-0.0919728361573687
Citrus,negative,a_2a,CD34,-0.022086986644718715
Citrus,negative,a_2a,CCR7,-0.05636529862340695
Citrus,negative,a_2a,2DL3,-0.0589058437688552
Citrus,negative,a_2a,NKG2A,-0.028335719151069753
Citrus,negative,a_2a,HLA-DR,3.8799436226491344
Citrus,negative,a_2a,2DL4,0.8524669503038446
Citrus,negative,a_2a,CD56,0.027493771018578046
Citrus,negative,a_2a,2DL5,-0.059803773150329094
Citrus,negative,a_2a,CD25,-0.07140316980824954
Citrus,negative,a_2b,CD3,4.174289877540967
Citrus,negative,a_2b,CD27,0.8819091888736155
Citrus,negative,a_2b,CD19,-0.04969888384241273
Citrus,negative,a_2b,CD4,1.8905494208270313
Citrus,negative,a_2b,CD8,0.6396753390120009
Citrus,negative,a_2b,CD57,-0.07305202551904595
Citrus,negative,a_2b,2DL1-S1,-0.07736423327489791
Citrus,negative,a_2b,TRAIL,-0.08671742616822375
Citrus,negative,a_2b,2DL2-L3-S2,-0.0947421257660565
Citrus,negative,a_2b,CD16,-0.08242713291186848
Citrus,negative,a_2b,CD10,-0.08396811974522439
Citrus,negative,a_2b,3DL1-S1,-0.0975223124087427
Citrus,negative,a_2b,CD117,-0.09135323998287587
Citrus,negative,a_2b,2DS4,-0.07451913211980299
Citrus,negative,a_2b,ILT2-CD85j,-0.001162859721664118
Citrus,negative,a_2b,NKp46,-0.08300760846604757
Citrus,negative,a_2b,NKG2D,-0.07267562046657361
Citrus,negative,a_2b,NKG2C,-0.0742468725361876
Citrus,negative,a_2b,2B4,0.5665139838479192
Citrus,negative,a_2b,CD33,1.3036914686549375
Citrus,negative,a_2b,CD11b,-0.04762242843597526
Citrus,negative,a_2b,NKp30,-0.07026529412949811
Citrus,negative,a_2b,CD122,-0.0785449107561552
Citrus,negative,a_2b,3DL1,-0.09592260965008269
Citrus,negative,a_2b,NKp44,-0.08786956633739937
Citrus,negative,a_2b,CD127,1.0897456995944959
Citrus,negative,a_2b,2DL1,-0.08091691531466329
Citrus,negative,a_2b,CD94,-0.07587846289870896
Citrus,negative,a_2b,CD34,-0.07103142892397626
Citrus,negative,a_2b,CCR7,-0.031372723169083946
Citrus,negative,a_2b,2DL3,-0.08337648206044906
Citrus,negative,a_2b,NKG2A,-0.06042728494930282
Citrus,negative,a_2b,HLA-DR,2.055214324289192
Citrus,negative,a_2b,2DL4,-0.025840812892769877
Citrus,negative,a_2b,CD56,-0.02851492261817889
Citrus,negative,a_2b,2DL5,-0.07866861927028375
Citrus,negative,a_2b,CD25,-0.0889757867128258
Citrus,negative,a_3a,CD3,4.270323997640178
Citrus,negative,a_3a,CD27,0.48760205422933384
Citrus,negative,a_3a,CD19,-0.05685315559331233
Citrus,negative,a_3a,CD4,1.2910325456180265
Citrus,negative,a_3a,CD8,0.705739429703609
Citrus,negative,a_3a,CD57,-0.06585493200906838
Citrus,negative,a_3a,2DL1-S1,-0.07762040742138317
Citrus,negative,a_3a,TRAIL,-0.08901810520209859
Citrus,negative,a_3a,2DL2-L3-S2,-0.08459662841306867
Citrus,negative,a_3a,CD16,-0.06710041335913768
Citrus,negative,a_3a,CD10,-0.08442367765955996
Citrus,negative,a_3a,3DL1-S1,-0.09150864684009506
Citrus,negative,a_3a,CD117,-0.08405701017275675
Citrus,negative,a_3a,2DS4,-0.06048523394044457
Citrus,negative,a_3a,ILT2-CD85j,0.8777551263664364
Citrus,negative,a_3a,NKp46,-0.07641390595421979
Citrus,negative,a_3a,NKG2D,-0.05201312783106631
Citrus,negative,a_3a,NKG2C,-0.06894125037493097
Citrus,negative,a_3a,2B4,1.3655069231388763
Citrus,negative,a_3a,CD33,2.923183618116649
Citrus,negative,a_3a,CD11b,-0.0002984712787360431
Citrus,negative,a_3a,NKp30,-0.048001602039241795
Citrus,negative,a_3a,CD122,-0.07732640217292584
Citrus,negative,a_3a,3DL1,-0.08172176446521177
Citrus,negative,a_3a,NKp44,-0.07555250791628158
Citrus,negative,a_3a,CD127,0.5844387111708151
Citrus,negative,a_3a,2DL1,-0.06839731772818239
Citrus,negative,a_3a,CD94,-0.05137088773207812
Citrus,negative,a_3a,CD34,-0.04553250465308704
Citrus,negative,a_3a,CCR7,-0.014058812262959648
Citrus,negative,a_3a,2DL3,-0.06818337120893496
Citrus,negative,a_3a,NKG2A,0.03429555299194919
Citrus,negative,a_3a,HLA-DR,3.0520102190165157
Citrus,negative,a_3a,2DL4,0.26810106410271145
Citrus,negative,a_3a,CD56,-0.0001328409645524693
Citrus,negative,a_3a,2DL5,-0.055670915463620387
Citrus,negative,a_3a,CD25,-0.08241625626668074
Citrus,negative,a_3b,CD3,4.040842971589706
Citrus,negative,a_3b,CD27,0.9543433318232959
Citrus,negative,a_3b,CD19,-0.044962296501995166
Citrus,negative,a_3b,CD4,1.4065824731811565
Citrus,negative,a_3b,CD8,1.457309510522372
Citrus,negative,a_3b,CD57,-0.07129882936619068
Citrus,negative,a_3b,2DL1-S1,-0.08382157323034342
Citrus,negative,a_3b,TRAIL,-0.08447578290299942
Citrus,negative,a_3b,2DL2-L3-S2,-0.08767395281109891
Citrus,negative,a_3b,CD16,-0.044542587568618806
Citrus,negative,a_3b,CD10,-0.08597830814096126
Citrus,negative,a_3b,3DL1-S1,-0.09455449692512315
Citrus,negative,a_3b,CD117,-0.09122717136458737
Citrus,negative,a_3b,2DS4,-0.07610146726991932
Citrus,negative,a_3b,ILT2-CD85j,0.7210705939824088
Citrus,negative,a_3b,NKp46,-0.0714332232788523
Citrus,negative,a_3b,NKG2D,-0.06363241696543423
Citrus,negative,a_3b,NKG2C,-0.07037384583329138
Citrus,negative,a_3b,2B4,0.9670042546571721
Citrus,negative,a_3b,CD33,2.847773694555565
Citrus,negative,a_3b,CD11b,-0.010119120935294839
Citrus,negative,a_3b,NKp30,-0.05307434181174405
Citrus,negative,a_3b,CD122,-0.05920446073215391
Citrus,negative,a_3b,3DL1,-0.09277121140894821
Citrus,negative,a_3b,NKp44,-0.08684015465089472
Citrus,negative,a_3b,CD127,0.9098212207057867
Citrus,negative,a_3b,2DL1,-0.07010183179142011
Citrus,negative,a_3b,CD94,-0.06574756027706782
Citrus,negative,a_3b,CD34,-0.05712492856025666
Citrus,negative,a_3b,CCR7,-0.007785002481454833
Citrus,negative,a_3b,2DL3,-0.07214054025378032
Citrus,negative,a_3b,NKG2A,-0.012370629992789815
Citrus,negative,a_3b,HLA-DR,2.928158127212355
Citrus,negative,a_3b,2DL4,0.1168157842026218
Citrus,negative,a_3b,CD56,0.16971723986254839
Citrus,negative,a_3b,2DL5,-0.06046206626749374
Citrus,negative,a_3b,CD25,-0.08426651716804463
Citrus,negative,a_4a,CD3,3.768293837480336
Citrus,negative,a_4a,CD27,1.1657700550866625
Citrus,negative,a_4a,CD19,-0.009893337178728973
Citrus,negative,a_4a,CD4,1.1196515687252375
Citrus,negative,a_4a,CD8,1.7060530383263044
Citrus,negative,a_4a,CD57,-0.04556440176771168
Citrus,negative,a_4a,2DL1-S1,-0.07429432398993807
Citrus,negative,a_4a,TRAIL,-0.08843617644592053
Citrus,negative,a_4a,2DL2-L3-S2,-0.07540862111078181
Citrus,negative,a_4a,CD16,1.3965858203499315
Citrus,negative,a_4a,CD10,-0.07597025756983221
Citrus,negative,a_4a,3DL1-S1,-0.095374948007798
Citrus,negative,a_4a,CD117,-0.09257525088218009
Citrus,negative,a_4a,2DS4,-0.03245343378660371
Citrus,negative,a_4a,ILT2-CD85j,0.7217039863815129
Citrus,negative,a_4a,NKp46,-0.057099292700090766
Citrus,negative,a_4a,NKG2D,-0.03663167909125557
Citrus,negative,a_4a,NKG2C,-0.053315857786546676
Citrus,negative,a_4a,2B4,0.8145637238776708
Citrus,negative,a_4a,CD33,2.641828502668628
Citrus,negative,a_4a,CD11b,-0.012675515134597174
Citrus,negative,a_4a,NKp30,-0.04348149945312908
Citrus,negative,a_4a,CD122,-0.05482149288506692
Citrus,negative,a_4a,3DL1,-0.07101072087378812
Citrus,negative,a_4a,NKp44,-0.08668305625890095
Citrus,negative,a_4a,CD127,0.9198395549740342
Citrus,negative,a_4a,2DL1,-0.07852635348420649
Citrus,negative,a_4a,CD94,-0.04463383202903907
Citrus,negative,a_4a,CD34,-0.053737320324114705
Citrus,negative,a_4a,CCR7,-0.011593416650059172
Citrus,negative,a_4a,2DL3,-0.08034518741827408
Citrus,negative,a_4a,NKG2A,0.2743153467301952
Citrus,negative,a_4a,HLA-DR,3.2893001455299276
Citrus,negative,a_4a,2DL4,0.506948074321604
Citrus,negative,a_4a,CD56,0.49313401881332314
Citrus,negative,a_4a,2DL5,-0.050871159870785124
Citrus,negative,a_4a,CD25,-0.07092128885926023
Citrus,negative,a_4b,CD3,4.380911914805288
Citrus,negative,a_4b,CD27,1.7180923251926143
Citrus,negative,a_4b,CD19,-0.018801299689310748
Citrus,negative,a_4b,CD4,2.0036145334342073
Citrus,negative,a_4b,CD8,1.5410685758849834
Citrus,negative,a_4b,CD57,-0.0758238434292723
Citrus,negative,a_4b,2DL1-S1,-0.09022350358497819
Citrus,negative,a_4b,TRAIL,-0.0960472940044901
Citrus,negative,a_4b,2DL2-L3-S2,-0.09294955388545453
Citrus,negative,a_4b,CD16,0.3651649701043284
Citrus,negative,a_4b,CD10,-0.08990412084779596
Citrus,negative,a_4b,3DL1-S1,-0.08966943243156397
Citrus,negative,a_4b,CD117,-0.08403113781677207
Citrus,negative,a_4b,2DS4,-0.05631168590551504
Citrus,negative,a_4b,ILT2-CD85j,0.6229758258912655
Citrus,negative,a_4b,NKp46,-0.07571815797816943
Citrus,negative,a_4b,NKG2D,-0.05908044967960929
Citrus,negative,a_4b,NKG2C,-0.0493242868146541
Citrus,negative,a_4b,2B4,1.2705170179871255
Citrus,negative,a_4b,CD33,3.046208350835542
Citrus,negative,a_4b,CD11b,0.022331119212479766
Citrus,negative,a_4b,NKp30,-0.03456296867279072
Citrus,negative,a_4b,CD122,-0.07428070021496401
Citrus,negative,a_4b,3DL1,-0.07135997712103243
Citrus,negative,a_4b,NKp44,-0.08708503172067211
Citrus,negative,a_4b,CD127,1.5199148853537336
Citrus,negative,a_4b,2DL1,-0.08071314907233401
Citrus,negative,a_4b,CD94,-0.03871751416346533
Citrus,negative,a_4b,CD34,-0.03734713672096652
Citrus,negative,a_4b,CCR7,-0.008482712848898526
Citrus,negative,a_4b,2DL3,-0.07620795792468846
Citrus,negative,a_4b,NKG2A,-0.01156674088978065
Citrus,negative,a_4b,HLA-DR,3.125974697885977
Citrus,negative,a_4b,2DL4,0.4642774307612383
Citrus,negative,a_4b,CD56,0.22116140942361368
Citrus,negative,a_4b,2DL5,-0.035086179829023414
Citrus,negative,a_4b,CD25,-0.08283246069037102
Citrus,negative,a_5a,CD3,3.7368780338950107
Citrus,negative,a_5a,CD27,0.4063552912708437
Citrus,negative,a_5a,CD19,-0.041723997868263175
Citrus,negative,a_5a,CD4,0.9721574302176388
Citrus,negative,a_5a,CD8,1.274877932729474
Citrus,negative,a_5a,CD57,-0.057390669293034845
Citrus,negative,a_5a,2DL1-S1,-0.07744718676053246
Citrus,negative,a_5a,TRAIL,-0.09787215986783619
Citrus,negative,a_5a,2DL2-L3-S2,-0.07609160147750939
Citrus,negative,a_5a,CD16,-0.06240237325814589
Citrus,negative,a_5a,CD10,-0.08179481006674014
Citrus,negative,a_5a,3DL1-S1,-0.09373162049644493
Citrus,negative,a_5a,CD117,-0.09537719678795781
Citrus,negative,a_5a,2DS4,-0.05933981155205936
Citrus,negative,a_5a,ILT2-CD85j,0.8849561093827933
Citrus,negative,a_5a,NKp46,-0.07737944650498667
Citrus,negative,a_5a,NKG2D,-0.033811111057687
Citrus,negative,a_5a,NKG2C,-0.06984621152405288
Citrus,negative,a_5a,2B4,1.0481623688522346
Citrus,negative,a_5a,CD33,2.5253104938718427
Citrus,negative,a_5a,CD11b,-0.0014396470655036193
Citrus,negative,a_5a,NKp30,-0.047327169880393795
Citrus,negative,a_5a,CD122,-0.07174068649489473
Citrus,negative,a_5a,3DL1,-0.08919592661030917
Citrus,negative,a_5a,NKp44,-0.08417426659732606
Citrus,negative,a_5a,CD127,0.3609109586810518
Citrus,negative,a_5a,2DL1,-0.082250610471525
Citrus,negative,a_5a,CD94,-0.05183945950672433
Citrus,negative,a_5a,CD34,-0.05428187262172976
Citrus,negative,a_5a,CCR7,-0.04982629489577956
Citrus,negative,a_5a,2DL3,-0.05715183784202895
Citrus,negative,a_5a,NKG2A,-0.015380589722174477
Citrus,negative,a_5a,HLA-DR,3.6638650936500583
Citrus,negative,a_5a,2DL4,0.645318638668127
Citrus,negative,a_5a,CD56,0.3217092832073226
Citrus,negative,a_5a,2DL5,-0.04576169900870661
Citrus,negative,a_5a,CD25,-0.06851349500465036
Citrus,negative,a_5b,CD3,3.985920523506707
Citrus,negative,a_5b,CD27,0.4363094272607234
Citrus,negative,a_5b,CD19,-0.020994654212467115
Citrus,negative,a_5b,CD4,0.7366411014722013
Citrus,negative,a_5b,CD8,1.3090957724796213
Citrus,negative,a_5b,CD57,-0.052156854208355134
Citrus,negative,a_5b,2DL1-S1,-0.07888885417298043
Citrus,negative,a_5b,TRAIL,-0.10009719318195401
Citrus,negative,a_5b,2DL2-L3-S2,-0.08639950061327381
Citrus,negative,a_5b,CD16,-0.06622223120741182
Citrus,negative,a_5b,CD10,-0.07459048908797154
Citrus,negative,a_5b,3DL1-S1,-0.09298780366016335
Citrus,negative,a_5b,CD117,-0.08149366643906782
Citrus,negative,a_5b,2DS4,-0.05696970249658074
Citrus,negative,a_5b,ILT2-CD85j,0.48240667561602923
Citrus,negative,a_5b,NKp46,-0.08826834153238534
Citrus,negative,a_5b,NKG2D,-0.03638606602611084
Citrus,negative,a_5b,NKG2C,-0.06424930332650593
Citrus,negative,a_5b,2B4,0.6872037339367781
Citrus,negative,a_5b,CD33,2.0376744113552485
Citrus,negative,a_5b,CD11b,-0.04939148964147455
Citrus,negative,a_5b,NKp30,-0.07582386125938623
Citrus,negative,a_5b,CD122,-0.07143389509654925
Citrus,negative,a_5b,3DL1,-0.08368766450729677
Citrus,negative,a_5b,NKp44,-0.0876776816417558
Citrus,negative,a_5b,CD127,0.5250419494289843
Citrus,negative,a_5b,2DL1,-0.06171355578088422
Citrus,negative,a_5b,CD94,-0.05039445111462647
Citrus,negative,a_5b,CD34,-0.06431034941195735
Citrus,negative,a_5b,CCR7,-0.03874493854981054
Citrus,negative,a_5b,2DL3,-0.07596550292466081
Citrus,negative,a_5b,NKG2A,-0.014850361188689072
Citrus,negative,a_5b,HLA-DR,3.2403415740013704
Citrus,negative,a_5b,2DL4,0.6832104575913334
Citrus,negative,a_5b,CD56,0.12266754108675913
Citrus,negative,a_5b,2DL5,-0.08066058803188261
Citrus,negative,a_5b,CD25,-0.08211196169484285
Kartenreferenz,all,a_001,CD3,3.975901906534285
Kartenreferenz,all,a_001,CD27,0.357582347452266
Kartenreferenz,all,a_001,CD19,-0.02629579336282327
Kartenreferenz,all,a_001,CD4,0.6487764571533727
Kartenreferenz,all,a_001,CD8,1.8429206163505674
Kartenreferenz,all,a_001,CD57,-0.042146545810725286
Kartenreferenz,all,a_001,2DL1-S1,-0.07083966550916013
Kartenreferenz,all,a_001,TRAIL,-0.08828794588974585
Kartenreferenz,all,a_001,2DL2-L3-S2,-0.07066000812016268
Kartenreferenz,all,a_001,CD16,-0.015559581479996233
Kartenreferenz,all,a_001,CD10,-0.06262415272945428
Kartenreferenz,all,a_001,3DL1-S1,-0.09276749520625518
Kartenreferenz,all,a_001,CD117,-0.0782593552832482
Kartenreferenz,all,a_001,2DS4,-0.08190507564646043
Kartenreferenz,all,a_001,ILT2-CD85j,0.31539204523916
Kartenreferenz,all,a_001,NKp46,-0.06221925956781628
Kartenreferenz,all,a_001,NKG2D,-0.008510060589157452
Kartenreferenz,all,a_001,NKG2C,-0.07589360829856018
Kartenreferenz,all,a_001,2B4,0.5541536609252464
Kartenreferenz,all,a_001,CD33,1.2414305721040368
Kartenreferenz,all,a_001,CD11b,-0.0029981991705903955
Kartenreferenz,all,a_001,NKp30,-0.05802712984797339
Kartenreferenz,all,a_001,CD122,-0.05006397583348261
Kartenreferenz,all,a_001,3DL1,-0.08276685049612334
Kartenreferenz,all,a_001,NKp44,-0.0918939775004082
Kartenreferenz,all,a_001,CD127,-0.014397638274874978
Kartenreferenz,all,a_001,2DL1,-0.08791775711645666
Kartenreferenz,all,a_001,CD94,-0.054596987096933676
Kartenreferenz,all,a_001,CD34,-0.02136705200690424
Kartenreferenz,all,a_001,CCR7,0.6665316134703165
Kartenreferenz,all,a_001,2DL3,-0.06942598688609708
Kartenreferenz,all,a_001,NKG2A,-0.0024216835811965423
Kartenreferenz,all,a_001,HLA-DR,2.4911875946762034
Kartenreferenz,all,a_001,2DL4,0.11241464199497825
Kartenreferenz,all,a_001,CD56,-0.0015367967012876109
Kartenreferenz,all,a_001,2DL5,-0.08216159732761207
Kartenreferenz,all,a_001,CD25,-0.07888861416203244
Kartenreferenz,all,a_002,CD3,3.5984982369168645
Kartenreferenz,all,a_002,CD27,-0.0034169847677526614
Kartenreferenz,all,a_002,CD19,-0.04007951493631959
Kartenreferenz,all,a_002,CD4,0.40904953544838596
Kartenreferenz,all,a_002,CD8,1.6824222284429373
Kartenreferenz,all,a_002,CD57,0.16229601929566023
Kartenreferenz,all,a_002,2DL1-S1,-0.046865102022275215
Kartenreferenz,all,a_002,TRAIL,-0.09015990795789837
Kartenreferenz,all,a_002,2DL2-L3-S2,-0.04971301056336176
Kartenreferenz,all,a_002,CD16,0.055896377542073945
Kartenreferenz,all,a_002,CD10,-0.06235675500241508
Kartenreferenz,all,a_002,3DL1-S1,-0.08583699650040519
Kartenreferenz,all,a_002,CD117,-0.07766907980012323
Kartenreferenz,all,a_002,2DS4,-0.0805960195668647
Kartenreferenz,all,a_002,ILT2-CD85j,0.2044341683061263
Kartenreferenz,all,a_002,NKp46,-0.05108335133159241
Kartenreferenz,all,a_002,NKG2D,0.030915445570605476
Kartenreferenz,all,a_002,NKG2C,-0.050499623058474774
Kartenreferenz,all,a_002,2B4,0.8604198620816412
Kartenreferenz,all,a_002,CD33,0.1110247506320721
